M,N,Network,Layer,Recovery_Cycles,Sysarr_cycles,Recovery_sysarr_number,IBUF Read,WBUF Read,OBUF Write,best_tiling
16,256,DVS128Gesture,conv1/Convolution,1414368,1414368,16,117135360,180486144,2097152,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
16,512,DVS128Gesture,conv1/Convolution,1418464,1418464,16,117135360,180486144,4194304,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
32,1,DVS128Gesture,conv1/Convolution,257125739,257125739,2357,221875200,65805484032,2413568,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
32,2,DVS128Gesture,conv1/Convolution,128702336,128702336,1180,221875200,32938131456,2416640,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
32,4,DVS128Gesture,conv1/Convolution,64771812,64771812,594,221875200,16576413696,2433024,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
32,8,DVS128Gesture,conv1/Convolution,32811182,32811182,301,221875200,8396734464,2465792,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
32,16,DVS128Gesture,conv1/Convolution,16770988,16770988,154,221875200,4291559424,2523136,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
32,32,DVS128Gesture,conv1/Convolution,8806302,8806302,81,221875200,2253127680,2654208,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
32,64,DVS128Gesture,conv1/Convolution,4814888,4814888,44,221875200,1231552512,2883584,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
32,128,DVS128Gesture,conv1/Convolution,2648784,2648784,24,221875200,677117952,3145728,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
32,256,DVS128Gesture,conv1/Convolution,1691104,1691104,16,221875200,431751168,4194304,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
32,512,DVS128Gesture,conv1/Convolution,1695200,1695200,16,221875200,431751168,8388608,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
64,1,DVS128Gesture,conv1/Convolution,430097148,430097148,3588,385588224,2.20094E+11,7348224,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
64,2,DVS128Gesture,conv1/Convolution,215649728,215649728,1799,385588224,1.10354E+11,7368704,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
64,4,DVS128Gesture,conv1/Convolution,108366096,108366096,904,385588224,55452893184,7405568,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
64,8,DVS128Gesture,conv1/Convolution,54664368,54664368,456,385588224,27971813376,7471104,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
64,16,DVS128Gesture,conv1/Convolution,28053324,28053324,234,385588224,14353956864,7667712,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
64,32,DVS128Gesture,conv1/Convolution,14268338,14268338,119,385588224,7299661824,7798784,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
64,64,DVS128Gesture,conv1/Convolution,7675776,7675776,64,385588224,3925868544,8388608,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
64,128,DVS128Gesture,conv1/Convolution,3839936,3839936,32,385588224,1962934272,8388608,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
64,256,DVS128Gesture,conv1/Convolution,1922016,1922016,16,385588224,981467136,8388608,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
64,512,DVS128Gesture,conv1/Convolution,1926112,1926112,16,385588224,981467136,16777216,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
128,1,DVS128Gesture,conv1/Convolution,471704355,471704355,3933,438285312,4.82514E+11,16109568,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
128,2,DVS128Gesture,conv1/Convolution,236273920,236273920,1970,438285312,2.41686E+11,16138240,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
128,4,DVS128Gesture,conv1/Convolution,118498744,118498744,988,438285312,1.21211E+11,16187392,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
128,8,DVS128Gesture,conv1/Convolution,59611174,59611174,497,438285312,60973645824,16285696,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
128,16,DVS128Gesture,conv1/Convolution,30107450,30107450,251,438285312,30793531392,16449536,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
128,32,DVS128Gesture,conv1/Convolution,15355648,15355648,128,438285312,15703474176,16777216,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
128,64,DVS128Gesture,conv1/Convolution,7679872,7679872,64,438285312,7851737088,16777216,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
128,128,DVS128Gesture,conv1/Convolution,3841984,3841984,32,438285312,3925868544,16777216,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
128,256,DVS128Gesture,conv1/Convolution,1923040,1923040,16,438285312,1962934272,16777216,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
128,512,DVS128Gesture,conv1/Convolution,1927136,1927136,16,438285312,1962934272,33554432,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
256,1,DVS128Gesture,conv1/Convolution,472207779,472207779,3933,438285312,9.65028E+11,32219136,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
256,2,DVS128Gesture,conv1/Convolution,236526080,236526080,1970,438285312,4.83373E+11,32276480,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
256,4,DVS128Gesture,conv1/Convolution,118625208,118625208,988,438285312,2.42422E+11,32374784,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
256,8,DVS128Gesture,conv1/Convolution,59674790,59674790,497,438285312,1.21947E+11,32571392,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
256,16,DVS128Gesture,conv1/Convolution,30139578,30139578,251,438285312,61587062784,32899072,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
256,32,DVS128Gesture,conv1/Convolution,15372032,15372032,128,438285312,31406948352,33554432,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
256,64,DVS128Gesture,conv1/Convolution,7688064,7688064,64,438285312,15703474176,33554432,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
256,128,DVS128Gesture,conv1/Convolution,3846080,3846080,32,438285312,7851737088,33554432,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
256,256,DVS128Gesture,conv1/Convolution,1925088,1925088,16,438285312,3925868544,33554432,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
256,512,DVS128Gesture,conv1/Convolution,1929184,1929184,16,438285312,3925868544,67108864,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
512,1,DVS128Gesture,conv1/Convolution,473214627,473214627,3933,438285312,1.93006E+12,64438272,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
512,2,DVS128Gesture,conv1/Convolution,237030400,237030400,1970,438285312,9.66745E+11,64552960,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
512,4,DVS128Gesture,conv1/Convolution,118878136,118878136,988,438285312,4.84845E+11,64749568,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
512,8,DVS128Gesture,conv1/Convolution,59802022,59802022,497,438285312,2.43895E+11,65142784,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
512,16,DVS128Gesture,conv1/Convolution,30203834,30203834,251,438285312,1.23174E+11,65798144,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
512,32,DVS128Gesture,conv1/Convolution,15404800,15404800,128,438285312,62813896704,67108864,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
512,64,DVS128Gesture,conv1/Convolution,7704448,7704448,64,438285312,31406948352,67108864,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
512,128,DVS128Gesture,conv1/Convolution,3854272,3854272,32,438285312,15703474176,67108864,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
512,256,DVS128Gesture,conv1/Convolution,1929184,1929184,16,438285312,7851737088,67108864,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
512,512,DVS128Gesture,conv1/Convolution,1933280,1933280,16,438285312,7851737088,134217728,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
1,1,DVS128Gesture,conv2/Convolution,3363840,3363840,38,2691072,26910720,1216,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
1,2,DVS128Gesture,conv2/Convolution,1732628,1732628,20,2691072,13860864,1280,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
1,4,DVS128Gesture,conv2/Convolution,875553,875553,11,2691072,7004160,1408,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
1,8,DVS128Gesture,conv2/Convolution,497713,497713,7,2691072,3981312,1792,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
1,16,DVS128Gesture,conv2/Convolution,304203,304203,5,2691072,2433024,2560,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
1,32,DVS128Gesture,conv2/Convolution,212092,212092,4,2691072,1695744,4096,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
1,64,DVS128Gesture,conv2/Convolution,212220,212220,4,2691072,1695744,8192,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
1,128,DVS128Gesture,conv2/Convolution,212476,212476,4,2691072,1695744,16384,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
1,256,DVS128Gesture,conv2/Convolution,212988,212988,4,2691072,1695744,32768,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
1,512,DVS128Gesture,conv2/Convolution,214012,214012,4,2691072,1695744,65536,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
2,1,DVS128Gesture,conv2/Convolution,12515465,12515465,137,10321920,200245248,8768,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
2,2,DVS128Gesture,conv2/Convolution,6368396,6368396,70,10321920,101892096,8960,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
2,4,DVS128Gesture,conv2/Convolution,3281040,3281040,36,10321920,52494336,9216,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
2,8,DVS128Gesture,conv2/Convolution,1640592,1640592,18,10321920,26247168,9216,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
2,16,DVS128Gesture,conv2/Convolution,875680,875680,10,10321920,14008320,10240,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
2,32,DVS128Gesture,conv2/Convolution,543936,543936,6,10321920,8699904,12288,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
2,64,DVS128Gesture,conv2/Convolution,433472,433472,5,10321920,6930432,20480,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
2,128,DVS128Gesture,conv2/Convolution,323072,323072,4,10321920,5160960,32768,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
2,256,DVS128Gesture,conv2/Convolution,323584,323584,4,10321920,5160960,65536,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
2,512,DVS128Gesture,conv2/Convolution,324608,324608,4,10321920,5160960,131072,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
4,1,DVS128Gesture,conv2/Convolution,59352621,59352621,527,39951360,1899233280,67456,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
4,2,DVS128Gesture,conv2/Convolution,29731872,29731872,264,39951360,951386112,67584,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
4,4,DVS128Gesture,conv2/Convolution,14976798,14976798,133,39951360,479232000,68096,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
4,8,DVS128Gesture,conv2/Convolution,7548574,7548574,67,39951360,241532928,68608,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
4,16,DVS128Gesture,conv2/Convolution,3834468,3834468,34,39951360,122683392,69632,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
4,32,DVS128Gesture,conv2/Convolution,2028132,2028132,18,39951360,64880640,73728,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
4,64,DVS128Gesture,conv2/Convolution,1125012,1125012,10,39951360,35979264,81920,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
4,128,DVS128Gesture,conv2/Convolution,673548,673548,6,39951360,21528576,98304,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
4,256,DVS128Gesture,conv2/Convolution,452616,452616,4,39951360,14450688,131072,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
4,512,DVS128Gesture,conv2/Convolution,453640,453640,4,39951360,14450688,262144,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
8,1,DVS128Gesture,conv2/Convolution,103160715,103160715,861,93929472,6601900032,220416,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
8,2,DVS128Gesture,conv2/Convolution,51760512,51760512,432,93929472,3312451584,221184,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
8,4,DVS128Gesture,conv2/Convolution,26000506,26000506,217,93929472,1663893504,222208,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
8,8,DVS128Gesture,conv2/Convolution,13180420,13180420,110,93929472,843448320,225280,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
8,16,DVS128Gesture,conv2/Convolution,6830310,6830310,57,93929472,437059584,233472,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
8,32,DVS128Gesture,conv2/Convolution,3595380,3595380,30,93929472,230031360,245760,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
8,64,DVS128Gesture,conv2/Convolution,1918048,1918048,16,93929472,122683392,262144,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
8,128,DVS128Gesture,conv2/Convolution,959536,959536,8,93929472,61341696,262144,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
8,256,DVS128Gesture,conv2/Convolution,480280,480280,4,93929472,30670848,262144,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
8,512,DVS128Gesture,conv2/Convolution,481304,481304,4,93929472,30670848,524288,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
16,1,DVS128Gesture,conv2/Convolution,117546363,117546363,981,112241664,15044050944,502272,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
16,2,DVS128Gesture,conv2/Convolution,58833584,58833584,491,112241664,7529693184,502784,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
16,4,DVS128Gesture,conv2/Convolution,29477196,29477196,246,112241664,3772514304,503808,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
16,8,DVS128Gesture,conv2/Convolution,14858920,14858920,124,112241664,1901592576,507904,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
16,16,DVS128Gesture,conv2/Convolution,7549794,7549794,63,112241664,966131712,516096,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
16,32,DVS128Gesture,conv2/Convolution,3835328,3835328,32,112241664,490733568,524288,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
16,64,DVS128Gesture,conv2/Convolution,1918176,1918176,16,112241664,245366784,524288,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
16,128,DVS128Gesture,conv2/Convolution,959600,959600,8,112241664,122683392,524288,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
16,256,DVS128Gesture,conv2/Convolution,480312,480312,4,112241664,61341696,524288,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
16,512,DVS128Gesture,conv2/Convolution,481336,481336,4,112241664,61341696,1048576,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
32,1,DVS128Gesture,conv2/Convolution,120558034,120558034,1006,116748288,30854873088,1030144,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
32,2,DVS128Gesture,conv2/Convolution,60399360,60399360,504,116748288,15458107392,1032192,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
32,4,DVS128Gesture,conv2/Convolution,30320026,30320026,253,116748288,7759724544,1036288,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
32,8,DVS128Gesture,conv2/Convolution,15220442,15220442,127,116748288,3895197696,1040384,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
32,16,DVS128Gesture,conv2/Convolution,7670656,7670656,64,116748288,1962934272,1048576,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
32,32,DVS128Gesture,conv2/Convolution,3835840,3835840,32,116748288,981467136,1048576,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
32,64,DVS128Gesture,conv2/Convolution,1918432,1918432,16,116748288,490733568,1048576,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
32,128,DVS128Gesture,conv2/Convolution,959728,959728,8,116748288,245366784,1048576,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
32,256,DVS128Gesture,conv2/Convolution,480376,480376,4,116748288,122683392,1048576,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
32,512,DVS128Gesture,conv2/Convolution,481400,481400,4,116748288,122683392,2097152,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
64,1,DVS128Gesture,conv2/Convolution,122508162,122508162,1022,121623552,62691213312,2093056,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
64,2,DVS128Gesture,conv2/Convolution,61254592,61254592,511,121623552,31345606656,2093056,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
64,4,DVS128Gesture,conv2/Convolution,30687744,30687744,256,121623552,15703474176,2097152,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
64,8,DVS128Gesture,conv2/Convolution,15344384,15344384,128,121623552,7851737088,2097152,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
64,16,DVS128Gesture,conv2/Convolution,7672704,7672704,64,121623552,3925868544,2097152,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
64,32,DVS128Gesture,conv2/Convolution,3836864,3836864,32,121623552,1962934272,2097152,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
64,64,DVS128Gesture,conv2/Convolution,1918944,1918944,16,121623552,981467136,2097152,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (1, 128)}"
