N,M,Max Precision (bits),Min Precision (bits),Network,Layer,Cycles,Memory wait cycles,WBUF Read,WBUF Write,OBUF Read,OBUF Write,IBUF Read,IBUF Write,DRAM Read,DRAM Write,Bandwidth (bits/cycle),WBUF Size (bits),OBUF Size (bits),IBUF Size (bits),Timesteps,in_sparsity_util,out_sparsity_util,best_tiling,TW,Speed,best_order
64,8,8,8,DVS128Gesture,conv4/Convolution,1848027,347,117964800,1179648,8192,40960,117964800,1280000,2467840,8192,1024,65536,65536,131072,100,0.0,0.8369265825320513,"{'B/b': (1, 100), 'OW/ow': (1, 8), 'OH/oh': (1, 8), 'IC/ic': (4, 32), 'OC/oc': (16, 8)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
64,8,8,8,DVS128Gesture,fc5/MatMul,823758,78,6553600,65536,512,33280,12800,12800,78848,512,1024,65536,65536,131072,100,0.0,0.7122395833333333,"{'B/b': (1, 100), 'OW/ow': (1, 1), 'OH/oh': (1, 1), 'IC/ic': (1, 128), 'OC/oc': (1, 512)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
64,8,8,8,DVS128Gesture,fc6/MatMul,102597,57,563200,5632,11,1035,51200,51200,56843,11,1024,65536,65536,131072,100,0.0,0.779020979020979,"{'B/b': (1, 100), 'OW/ow': (1, 1), 'OH/oh': (1, 1), 'IC/ic': (1, 512), 'OC/oc': (1, 11)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
64,8,8,8,ImageNetSNN,conv1/Convolution,22799598,878,1445068800,294912,200704,1806336,180633600,180633600,181129216,200704,1024,65536,65536,131072,100,0.0,0.5592464524872449,"{'B/b': (1, 100), 'OW/ow': (7, 8), 'OH/oh': (7, 8), 'IC/ic': (8, 8), 'OC/oc': (1, 64)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
64,8,8,8,ImageNetSNN,conv2/Convolution,22634821,741,1445068800,294912,200704,602112,1445068800,31360000,31855616,200704,1024,65536,65536,131072,100,0.0,0.4435433428178964,"{'B/b': (1, 100), 'OW/ow': (7, 8), 'OH/oh': (7, 8), 'IC/ic': (2, 32), 'OC/oc': (8, 8)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
64,8,8,8,ImageNetSNN,conv3/Convolution,22634821,741,1445068800,294912,200704,602112,1445068800,31360000,31855616,200704,1024,65536,65536,131072,100,0.0,0.5953075941915227,"{'B/b': (1, 100), 'OW/ow': (7, 8), 'OH/oh': (7, 8), 'IC/ic': (2, 32), 'OC/oc': (8, 8)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
64,8,8,8,ImageNetSNN,conv4/Convolution,22634821,741,1445068800,294912,200704,602112,1445068800,31360000,31855616,200704,1024,65536,65536,131072,100,0.0,0.41383407329277866,"{'B/b': (1, 100), 'OW/ow': (7, 8), 'OH/oh': (7, 8), 'IC/ic': (2, 32), 'OC/oc': (8, 8)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
64,8,8,8,ImageNetSNN,conv5/Convolution,45268540,380,2890137600,589824,401408,1204224,2890137600,31360000,32351232,401408,1024,65536,65536,131072,100,0.0,0.69461112269427,"{'B/b': (1, 100), 'OW/ow': (7, 8), 'OH/oh': (7, 8), 'IC/ic': (2, 32), 'OC/oc': (16, 8)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
64,8,8,8,ImageNetSNN,conv6/Convolution,24428077,557,117964800,1179648,100352,3508224,361267200,11520000,12800000,100352,1024,65536,65536,131072,100,0.0,0.7003915448390895,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
64,8,8,8,ImageNetSNN,conv7/Convolution,24428077,557,117964800,1179648,100352,3508224,361267200,11520000,12800000,100352,1024,65536,65536,131072,100,0.0,0.7393773915816326,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
64,8,8,8,ImageNetSNN,conv8/Convolution,24428077,557,117964800,1179648,100352,3508224,361267200,11520000,12800000,100352,1024,65536,65536,131072,100,0.0,0.605221926510989,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
64,8,8,8,ImageNetSNN,conv9/Convolution,48855793,753,235929600,2359296,200704,7016448,722534400,11520000,14080000,200704,1024,65536,65536,131072,100,0.0,0.7407050260007849,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (8, 32)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
64,8,8,8,ImageNetSNN,conv10/Convolution,29563339,459,1887436800,4718592,65536,589824,1887436800,10240000,15024128,65536,1024,65536,65536,131072,100,0.0,0.6952588427197802,"{'B/b': (1, 100), 'OW/ow': (2, 8), 'OH/oh': (2, 8), 'IC/ic': (8, 32), 'OC/oc': (32, 8)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
64,8,8,8,ImageNetSNN,conv11/Convolution,29563339,459,1887436800,4718592,65536,589824,1887436800,10240000,15024128,65536,1024,65536,65536,131072,100,0.0,0.7896282010400314,"{'B/b': (1, 100), 'OW/ow': (2, 8), 'OH/oh': (2, 8), 'IC/ic': (8, 32), 'OC/oc': (32, 8)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
64,8,8,8,ImageNetSNN,conv12/Convolution,29563339,459,1887436800,4718592,65536,589824,1887436800,10240000,15024128,65536,1024,65536,65536,131072,100,0.0,0.6520585998822606,"{'B/b': (1, 100), 'OW/ow': (2, 8), 'OH/oh': (2, 8), 'IC/ic': (8, 32), 'OC/oc': (32, 8)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
64,8,8,8,ImageNetSNN,conv13/Convolution,59126347,587,3774873600,9437184,131072,1179648,3774873600,10240000,19808256,131072,1024,65536,65536,131072,100,0.0,0.8199782917974883,"{'B/b': (1, 100), 'OW/ow': (2, 8), 'OH/oh': (2, 8), 'IC/ic': (8, 32), 'OC/oc': (64, 8)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
64,8,8,8,ImageNetSNN,conv14/Convolution,29527632,592,1887436800,18874368,25088,287232,1445068800,4147200,23046656,25088,1024,65536,65536,131072,100,0.0,0.7967002305729984,"{'B/b': (1, 100), 'OW/ow': (1, 7), 'OH/oh': (1, 7), 'IC/ic': (8, 64), 'OC/oc': (64, 8)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
64,8,8,8,ImageNetSNN,conv15/Convolution,29527632,592,1887436800,18874368,25088,287232,1445068800,4147200,23046656,25088,1024,65536,65536,131072,100,0.0,0.835275215855573,"{'B/b': (1, 100), 'OW/ow': (1, 7), 'OH/oh': (1, 7), 'IC/ic': (8, 64), 'OC/oc': (64, 8)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
64,8,8,8,ImageNetSNN,conv16/Convolution,29527632,592,1887436800,18874368,25088,287232,1445068800,4147200,23046656,25088,1024,65536,65536,131072,100,0.07692307233810425,0.7710305877158556,"{'B/b': (1, 100), 'OW/ow': (1, 7), 'OH/oh': (1, 7), 'IC/ic': (8, 64), 'OC/oc': (64, 8)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
128,8,8,8,CIFAR10SNN,conv0/Convolution,3961428,596,117964800,18432,2097152,4194304,117964800,29491200,31606784,2097152,1024,65536,65536,131072,100,0.0,0.686663921062763,"{'B/b': (1, 100), 'OW/ow': (8, 16), 'OH/oh': (8, 16), 'IC/ic': (1, 2), 'OC/oc': (4, 32)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
128,8,8,8,CIFAR10SNN,conv1/Convolution,238125727,671,7549747200,1179648,2097152,18874368,7549747200,265420800,268697600,2097152,1024,65536,65536,131072,100,0.0,0.6732940673828125,"{'B/b': (1, 100), 'OW/ow': (8, 16), 'OH/oh': (8, 16), 'IC/ic': (8, 16), 'OC/oc': (4, 32)}",8,False,"('OC/oc', 'OH/oh', 'IC/ic', 'OW/ow', 'B/b')"
128,8,8,8,CIFAR10SNN,conv2/Convolution,59531907,643,1887436800,1179648,524288,4718592,7549747200,66355200,68059136,524288,1024,65536,65536,131072,100,0.0,0.8752893301156851,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (16, 8)}",8,False,"('OC/oc', 'OH/oh', 'IC/ic', 'OW/ow', 'B/b')"
128,8,8,8,CIFAR10SNN,conv3/Convolution,59531907,643,1887436800,1179648,524288,4718592,7549747200,66355200,68059136,524288,1024,65536,65536,131072,100,0.0,0.8919536884014423,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (16, 8)}",8,False,"('OC/oc', 'OH/oh', 'IC/ic', 'OW/ow', 'B/b')"
128,8,8,8,CIFAR10SNN,fc4/MatMul,839135666,434,6710886400,67108864,512,2097664,838860800,13107200,80216576,512,1024,65536,65536,131072,100,0.0,0.9260817307692307,"{'B/b': (1, 100), 'OW/ow': (1, 1), 'OH/oh': (1, 1), 'IC/ic': (32, 4096), 'OC/oc': (64, 8)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
128,8,8,8,CIFAR10SNN,fc5/MatMul,102725,57,512000,5120,10,2058,51200,51200,56330,10,1024,65536,65536,131072,100,0.0,0.8369230769230769,"{'B/b': (1, 100), 'OW/ow': (1, 1), 'OH/oh': (1, 1), 'IC/ic': (1, 512), 'OC/oc': (1, 10)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
128,8,8,8,DVS128Gesture,conv0/Convolution,3961428,596,117964800,18432,2097152,4194304,117964800,29491200,31606784,2097152,1024,65536,65536,131072,100,0.0,0.9608177038339468,"{'B/b': (1, 100), 'OW/ow': (8, 16), 'OH/oh': (8, 16), 'IC/ic': (1, 2), 'OC/oc': (4, 32)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
128,8,8,8,DVS128Gesture,conv1/Convolution,59531907,643,1887436800,1179648,524288,4718592,7549747200,66355200,68059136,524288,1024,65536,65536,131072,100,0.0,0.9522491357265375,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (16, 8)}",8,False,"('OC/oc', 'OH/oh', 'IC/ic', 'OW/ow', 'B/b')"
128,8,8,8,DVS128Gesture,conv2/Convolution,14883615,799,471859200,1179648,131072,1179648,471859200,16588800,17899520,131072,1024,65536,65536,131072,100,0.0,0.8379847208658854,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (4, 32)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
128,8,8,8,DVS128Gesture,conv3/Convolution,3721311,607,117964800,1179648,32768,294912,117964800,4147200,5359616,32768,1024,65536,65536,131072,100,0.0,0.8815777118389423,"{'B/b': (1, 100), 'OW/ow': (1, 16), 'OH/oh': (1, 16), 'IC/ic': (8, 16), 'OC/oc': (4, 32)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
128,8,8,8,DVS128Gesture,conv4/Convolution,1852123,347,117964800,1179648,8192,73728,117964800,1280000,2467840,8192,1024,65536,65536,131072,100,0.0,0.8369265825320513,"{'B/b': (1, 100), 'OW/ow': (1, 8), 'OH/oh': (1, 8), 'IC/ic': (4, 32), 'OC/oc': (16, 8)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
128,8,8,8,DVS128Gesture,fc5/MatMul,827854,78,6553600,65536,512,66048,12800,12800,78848,512,1024,65536,65536,131072,100,0.0,0.7122395833333333,"{'B/b': (1, 100), 'OW/ow': (1, 1), 'OH/oh': (1, 1), 'IC/ic': (1, 128), 'OC/oc': (1, 512)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
128,8,8,8,DVS128Gesture,fc6/MatMul,102725,57,563200,5632,11,2059,51200,51200,56843,11,1024,65536,65536,131072,100,0.0,0.779020979020979,"{'B/b': (1, 100), 'OW/ow': (1, 1), 'OH/oh': (1, 1), 'IC/ic': (1, 512), 'OC/oc': (1, 11)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
128,8,8,8,ImageNetSNN,conv1/Convolution,15844299,971,471859200,294912,262144,8650752,235929600,235929600,236486656,262144,1024,65536,65536,131072,100,0.0,0.5592464524872449,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (32, 2), 'OC/oc': (1, 64)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
128,8,8,8,ImageNetSNN,conv2/Convolution,13235926,726,29491200,294912,200704,13307904,180633600,21529600,22025216,200704,1024,65536,65536,131072,100,0.0,0.4435433428178964,"{'B/b': (1, 100), 'OW/ow': (1, 56), 'OH/oh': (1, 56), 'IC/ic': (64, 1), 'OC/oc': (1, 64)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
128,8,8,8,ImageNetSNN,conv3/Convolution,13235926,726,29491200,294912,200704,13307904,180633600,21529600,22025216,200704,1024,65536,65536,131072,100,0.0,0.5953075941915227,"{'B/b': (1, 100), 'OW/ow': (1, 56), 'OH/oh': (1, 56), 'IC/ic': (64, 1), 'OC/oc': (1, 64)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
128,8,8,8,ImageNetSNN,conv4/Convolution,13235926,726,29491200,294912,200704,13307904,180633600,21529600,22025216,200704,1024,65536,65536,131072,100,0.0,0.41383407329277866,"{'B/b': (1, 100), 'OW/ow': (1, 56), 'OH/oh': (1, 56), 'IC/ic': (64, 1), 'OC/oc': (1, 64)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
128,8,8,8,ImageNetSNN,conv5/Convolution,26470788,388,58982400,589824,401408,26615808,2890137600,21529600,22520832,401408,1024,65536,65536,131072,100,0.0,0.69461112269427,"{'B/b': (1, 100), 'OW/ow': (1, 56), 'OH/oh': (1, 56), 'IC/ic': (64, 1), 'OC/oc': (16, 8)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
128,8,8,8,ImageNetSNN,conv6/Convolution,13383213,557,117964800,1179648,100352,3770368,361267200,11520000,12800000,100352,1024,65536,65536,131072,100,0.0,0.7003915448390895,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
128,8,8,8,ImageNetSNN,conv7/Convolution,13383213,557,117964800,1179648,100352,3770368,361267200,11520000,12800000,100352,1024,65536,65536,131072,100,0.0,0.7393773915816326,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
128,8,8,8,ImageNetSNN,conv8/Convolution,13383213,557,117964800,1179648,100352,3770368,361267200,11520000,12800000,100352,1024,65536,65536,131072,100,0.0,0.605221926510989,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
128,8,8,8,ImageNetSNN,conv9/Convolution,26766065,753,235929600,2359296,200704,7540736,722534400,11520000,14080000,200704,1024,65536,65536,131072,100,0.0,0.7407050260007849,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (8, 32)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
128,8,8,8,ImageNetSNN,conv10/Convolution,14883323,507,471859200,4718592,50176,1098752,1445068800,6553600,11322368,50176,1024,65536,65536,131072,100,0.0,0.6952588427197802,"{'B/b': (1, 100), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (16, 16), 'OC/oc': (32, 8)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
128,8,8,8,ImageNetSNN,conv11/Convolution,14883323,507,471859200,4718592,50176,1098752,1445068800,6553600,11322368,50176,1024,65536,65536,131072,100,0.0,0.7896282010400314,"{'B/b': (1, 100), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (16, 16), 'OC/oc': (32, 8)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
128,8,8,8,ImageNetSNN,conv12/Convolution,14883323,507,471859200,4718592,50176,1098752,1445068800,6553600,11322368,50176,1024,65536,65536,131072,100,0.0,0.6520585998822606,"{'B/b': (1, 100), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (16, 16), 'OC/oc': (32, 8)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
128,8,8,8,ImageNetSNN,conv13/Convolution,29766237,605,943718400,9437184,100352,2197504,2890137600,6553600,16091136,100352,1024,65536,65536,131072,100,0.0,0.8199782917974883,"{'B/b': (1, 100), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (16, 16), 'OC/oc': (64, 8)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
128,8,8,8,ImageNetSNN,conv14/Convolution,29560400,592,1887436800,18874368,25088,549376,1445068800,4147200,23046656,25088,1024,65536,65536,131072,100,0.0,0.7967002305729984,"{'B/b': (1, 100), 'OW/ow': (1, 7), 'OH/oh': (1, 7), 'IC/ic': (8, 64), 'OC/oc': (64, 8)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
128,8,8,8,ImageNetSNN,conv15/Convolution,29560400,592,1887436800,18874368,25088,549376,1445068800,4147200,23046656,25088,1024,65536,65536,131072,100,0.0,0.835275215855573,"{'B/b': (1, 100), 'OW/ow': (1, 7), 'OH/oh': (1, 7), 'IC/ic': (8, 64), 'OC/oc': (64, 8)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
128,8,8,8,ImageNetSNN,conv16/Convolution,29560400,592,1887436800,18874368,25088,549376,1445068800,4147200,23046656,25088,1024,65536,65536,131072,100,0.07692307233810425,0.7710305877158556,"{'B/b': (1, 100), 'OW/ow': (1, 7), 'OH/oh': (1, 7), 'IC/ic': (8, 64), 'OC/oc': (64, 8)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
256,8,8,8,CIFAR10SNN,conv0/Convolution,2112084,596,117964800,18432,2097152,4194304,117964800,29491200,31606784,2097152,1024,65536,65536,131072,100,0.0,0.686663921062763,"{'B/b': (1, 100), 'OW/ow': (8, 16), 'OH/oh': (8, 16), 'IC/ic': (1, 2), 'OC/oc': (4, 32)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
256,8,8,8,CIFAR10SNN,conv1/Convolution,120111775,671,7549747200,1179648,2097152,18874368,7549747200,265420800,268697600,2097152,1024,65536,65536,131072,100,0.0,0.6732940673828125,"{'B/b': (1, 100), 'OW/ow': (8, 16), 'OH/oh': (8, 16), 'IC/ic': (8, 16), 'OC/oc': (4, 32)}",8,False,"('OC/oc', 'OH/oh', 'IC/ic', 'OW/ow', 'B/b')"
256,8,8,8,CIFAR10SNN,conv2/Convolution,30028419,643,1887436800,1179648,524288,4718592,7549747200,66355200,68059136,524288,1024,65536,65536,131072,100,0.0,0.8752893301156851,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (16, 8)}",8,False,"('OC/oc', 'OH/oh', 'IC/ic', 'OW/ow', 'B/b')"
256,8,8,8,CIFAR10SNN,conv3/Convolution,30028419,643,1887436800,1179648,524288,4718592,7549747200,66355200,68059136,524288,1024,65536,65536,131072,100,0.0,0.8919536884014423,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (16, 8)}",8,False,"('OC/oc', 'OH/oh', 'IC/ic', 'OW/ow', 'B/b')"
256,8,8,8,CIFAR10SNN,fc4/MatMul,839397810,434,6710886400,67108864,512,4194816,838860800,13107200,80216576,512,1024,65536,65536,131072,100,0.0,0.9260817307692307,"{'B/b': (1, 100), 'OW/ow': (1, 1), 'OH/oh': (1, 1), 'IC/ic': (32, 4096), 'OC/oc': (64, 8)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
256,8,8,8,CIFAR10SNN,fc5/MatMul,102981,57,512000,5120,10,4106,51200,51200,56330,10,1024,65536,65536,131072,100,0.0,0.8369230769230769,"{'B/b': (1, 100), 'OW/ow': (1, 1), 'OH/oh': (1, 1), 'IC/ic': (1, 512), 'OC/oc': (1, 10)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
256,8,8,8,DVS128Gesture,conv0/Convolution,2112084,596,117964800,18432,2097152,4194304,117964800,29491200,31606784,2097152,1024,65536,65536,131072,100,0.0,0.9608177038339468,"{'B/b': (1, 100), 'OW/ow': (8, 16), 'OH/oh': (8, 16), 'IC/ic': (1, 2), 'OC/oc': (4, 32)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
256,8,8,8,DVS128Gesture,conv1/Convolution,30028419,643,1887436800,1179648,524288,4718592,7549747200,66355200,68059136,524288,1024,65536,65536,131072,100,0.0,0.9522491357265375,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (8, 16), 'OC/oc': (16, 8)}",8,False,"('OC/oc', 'OH/oh', 'IC/ic', 'OW/ow', 'B/b')"
256,8,8,8,DVS128Gesture,conv2/Convolution,7507743,799,471859200,1179648,131072,1179648,471859200,16588800,17899520,131072,1024,65536,65536,131072,100,0.0,0.8379847208658854,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (4, 32)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
256,8,8,8,DVS128Gesture,conv3/Convolution,1877343,607,117964800,1179648,32768,294912,117964800,4147200,5359616,32768,1024,65536,65536,131072,100,0.0,0.8815777118389423,"{'B/b': (1, 100), 'OW/ow': (1, 16), 'OH/oh': (1, 16), 'IC/ic': (8, 16), 'OC/oc': (4, 32)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
256,8,8,8,DVS128Gesture,conv4/Convolution,1860315,347,117964800,1179648,8192,139264,117964800,1280000,2467840,8192,1024,65536,65536,131072,100,0.0,0.8369265825320513,"{'B/b': (1, 100), 'OW/ow': (1, 8), 'OH/oh': (1, 8), 'IC/ic': (4, 32), 'OC/oc': (16, 8)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
256,8,8,8,DVS128Gesture,fc5/MatMul,836046,78,6553600,65536,512,131584,819200,12800,78848,512,1024,65536,65536,131072,100,0.0,0.7122395833333333,"{'B/b': (1, 100), 'OW/ow': (1, 1), 'OH/oh': (1, 1), 'IC/ic': (1, 128), 'OC/oc': (64, 8)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
256,8,8,8,DVS128Gesture,fc6/MatMul,102981,57,563200,5632,11,4107,51200,51200,56843,11,1024,65536,65536,131072,100,0.0,0.779020979020979,"{'B/b': (1, 100), 'OW/ow': (1, 1), 'OH/oh': (1, 1), 'IC/ic': (1, 512), 'OC/oc': (1, 11)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
256,8,8,8,ImageNetSNN,conv1/Convolution,8446923,971,471859200,294912,262144,8650752,235929600,235929600,236486656,262144,1024,65536,65536,131072,100,0.0,0.5592464524872449,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (32, 2), 'OC/oc': (1, 64)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
256,8,8,8,ImageNetSNN,conv2/Convolution,7507999,1055,471859200,294912,262144,1310720,1887436800,33177600,33734656,262144,1024,65536,65536,131072,100,0.0,0.4435433428178964,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (4, 16), 'OC/oc': (8, 8)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
256,8,8,8,ImageNetSNN,conv3/Convolution,7507999,1055,471859200,294912,262144,1310720,1887436800,33177600,33734656,262144,1024,65536,65536,131072,100,0.0,0.5953075941915227,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (4, 16), 'OC/oc': (8, 8)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
256,8,8,8,ImageNetSNN,conv4/Convolution,7507999,1055,471859200,294912,262144,1310720,1887436800,33177600,33734656,262144,1024,65536,65536,131072,100,0.0,0.41383407329277866,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (4, 16), 'OC/oc': (8, 8)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
256,8,8,8,ImageNetSNN,conv5/Convolution,15014495,607,943718400,589824,524288,2621440,3774873600,33177600,34291712,524288,1024,65536,65536,131072,100,0.0,0.69461112269427,"{'B/b': (1, 100), 'OW/ow': (4, 16), 'OH/oh': (4, 16), 'IC/ic': (4, 16), 'OC/oc': (16, 8)}",8,False,"('OC/oc', 'OH/oh', 'IC/ic', 'OW/ow', 'B/b')"
256,8,8,8,ImageNetSNN,conv6/Convolution,7507743,799,471859200,1179648,131072,1179648,471859200,16588800,17899520,131072,1024,65536,65536,131072,100,0.0,0.7003915448390895,"{'B/b': (1, 100), 'OW/ow': (2, 16), 'OH/oh': (2, 16), 'IC/ic': (8, 16), 'OC/oc': (4, 32)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
